Month,Day,Year,Time,Flux,Temperature (C),CO2 Soil (ppm) ,CO2 Soil STD (ppm),CO2 ATM (ppm),CO2 ATM STD (ppm),Mode
8,3,19,11:30:00,1.12,16.4,332.96,5.085,269.46,5.084,1.75139
8,3,19,11:45:00,1.1,16.5,328.95,4.237,266.24,2.476,1.75143
8,3,19,12:00:00,1.09,16.9,329.01,3.42,266.89,2.772,1.75164
8,3,19,12:15:00,1.02,17.2,328.87,3.341,271.01,3.511,1.7521
8,3,19,12:30:00,1.09,17.6,323.3,4.312,261.51,3.571,1.7518
8,3,19,12:45:00,1.05,17.9,319.04,2.611,259.61,3.542,1.75222
8,3,19,13:00:00,1,18.7,320.51,3.958,263.48,3.255,1.75276
8,3,19,13:15:00,0.87,18.2,311.99,2.28,262.68,4.9,1.75222
8,3,19,13:30:00,0.92,18.1,313.95,4.097,261.53,4.955,1.75272
8,3,19,13:45:00,0.94,18.3,314.02,2.991,260.82,3.095,1.7526
8,3,19,14:00:00,0.88,18,314.6,2.483,264.53,4.209,1.75239
8,3,19,14:15:00,0.88,17.8,314.1,1.168,264.04,3.719,1.75214
8,3,19,14:30:00,0.87,17.3,312.03,1.902,262.51,2.354,1.75176
8,3,19,14:45:00,0.83,18.3,302.74,3.764,255.53,2.95,1.7533
8,3,19,15:00:00,0.93,20.4,299.42,2.65,246.67,3.939,1.75414
8,3,19,15:15:00,0.81,20.9,303.68,2.589,257.96,2.985,1.75439
8,3,19,15:30:00,1.08,21.1,301.96,7.503,240.51,2.315,1.75518
8,3,19,15:45:00,0.87,21.9,292.54,4.253,243.12,2.699,1.75572
8,3,19,16:00:00,0.53,21.3,289.8,1.872,259.91,6.482,1.75535
8,3,19,16:15:00,0.79,22.2,304.42,3.327,259.38,2.822,1.7556
8,3,19,16:30:00,0.81,20.4,306.52,1.586,260.53,2.594,1.75364
8,3,19,16:45:00,0.8,19,305.72,1.125,260.55,2.197,1.75272
8,3,19,17:00:00,0.81,17.9,305.36,3.598,259.53,3.877,1.75189
8,3,19,17:15:00,0.77,17.1,306.62,3.643,262.96,2.245,1.7516
8,3,19,17:30:00,0.83,16.3,311.3,3.909,264.21,3.579,1.75047
8,3,19,17:45:00,0.84,15.8,310.04,3.05,262.24,3.454,1.75022
8,3,19,18:00:00,0.83,14.8,312.75,3.464,265.79,3.684,1.74889
8,3,19,18:15:00,0.89,13.9,316.61,2.66,265.81,3.771,1.74843
8,3,19,18:30:00,1,13.3,323.64,4.121,266.86,2.616,1.7478
8,3,19,18:45:00,1.05,12.9,330.16,3.65,270.45,3.501,1.74764
8,3,19,19:00:00,1.1,12.7,334.53,5.377,272.25,3.953,1.7478
8,3,19,19:15:00,1.14,12.7,338.57,3.206,273.61,3.887,1.7476
8,3,19,19:30:00,1.18,12.7,342.49,4.656,275.72,1.447,1.74814
8,3,19,19:45:00,1.27,12.7,344.26,5.21,272.36,4.548,1.74797
8,3,19,20:00:00,1.26,12.7,347.53,5.971,275.98,2.621,1.74834
8,3,19,20:15:00,1.38,12.7,351.85,3.428,273.77,5.873,1.74843
8,3,19,20:30:00,1.31,12.8,350.16,4.919,275.63,4.152,1.74826
8,3,19,20:45:00,1.31,12.7,351.74,4.715,277.39,4.266,1.74826
8,3,19,21:00:00,1.34,12.6,353.16,3.193,276.91,3.256,1.7481
8,3,19,21:15:00,1.38,12.5,353.75,7.193,275.43,5.863,1.74789
8,3,19,21:30:00,1.46,12.4,356.88,4.971,274.22,4.425,1.74789
8,3,19,21:45:00,1.42,12.3,357.54,4.522,277.17,5.582,1.74739
8,3,19,22:00:00,1.47,12.2,362.28,6.214,278.91,4.945,1.7478
8,3,19,22:15:00,1.62,12.3,372.2,6.454,280.38,4.608,1.74805
8,3,19,22:30:00,1.52,12.3,366.57,5.831,280,3.907,1.74793
8,3,19,22:45:00,1.75,12.5,380.56,6.608,281,4.329,1.74826
8,3,19,23:00:00,1.76,12.5,381.89,8.668,282.1,7.771,1.74851
8,3,19,23:15:00,1.73,12.6,382.37,6.042,284.35,5.909,1.74822
8,3,19,23:30:00,1.82,12.6,383.86,5.413,280.78,3.908,1.7483
8,3,19,23:45:00,1.65,12.5,379,4.859,285.04,5.397,1.74847
8,4,19,0:00:00,1.69,12.5,378.39,4.77,282.23,5.379,1.74826
8,4,19,0:15:00,1.6,12.3,374.11,5.207,283.43,5.537,1.74789
8,4,19,0:30:00,1.64,12.1,375.56,4.538,282.55,6.743,1.74797
8,4,19,0:45:00,1.7,12.1,379.87,5.144,283.36,5.69,1.74814
8,4,19,1:00:00,1.76,12.1,381.82,5.903,281.68,2.811,1.7481
8,4,19,1:15:00,1.82,12.2,386.92,7.904,283.62,9.402,1.7481
8,4,19,1:30:00,1.85,12.3,388.64,5.405,283.84,4.699,1.74839
8,4,19,1:45:00,1.78,12.4,384.54,5.029,283.3,7.925,1.74822
8,4,19,2:00:00,1.84,12.4,389.48,5.321,285.15,5.795,1.74818
8,4,19,2:15:00,1.85,12.4,391.07,7.326,286.05,5.724,1.74847
8,4,19,2:30:00,1.84,12.5,391.83,6.088,287.35,5.903,1.74847
8,4,19,2:45:00,1.84,12.5,390.88,6.455,286.64,8.098,1.7483
8,4,19,3:00:00,1.85,12.5,390.7,6.837,285.62,6.888,1.7486
8,4,19,3:15:00,1.89,12.5,392.63,8.046,285.41,4.535,1.74876
8,4,19,3:30:00,1.91,12.5,393.17,8.033,284.67,5.187,1.74872
8,4,19,3:45:00,1.94,12.6,395.84,6.892,285.59,8.089,1.74876
8,4,19,4:00:00,1.94,12.6,396.58,6.887,286.6,3.173,1.74868
8,4,19,4:15:00,1.99,12.6,401.08,6.823,288.07,4.199,1.7491
8,4,19,4:30:00,1.92,12.6,395.52,5.228,286.36,6.821,1.74885
8,4,19,4:45:00,1.96,12.6,399.59,5.652,288.17,7.199,1.74893
8,4,19,5:00:00,2.01,12.6,401.95,4.961,287.67,5.728,1.74889
8,4,19,5:15:00,1.94,12.6,398.42,7.035,288.09,5.827,1.7488
8,4,19,5:30:00,1.98,12.6,399.83,6.931,287.48,5.892,1.74893
8,4,19,5:45:00,2.01,12.6,403.57,6.406,289.54,7.142,1.74889
8,4,19,6:00:00,2.03,12.5,402.35,7.48,287.01,5.868,1.74855
8,4,19,6:15:00,1.98,12.5,398.52,7.362,286.14,7.551,1.74885
8,4,19,6:30:00,1.98,12.6,398.22,8.387,286.02,4.978,1.74901
8,4,19,6:45:00,1.96,12.6,398.92,6.232,287.8,6.031,1.74905
8,4,19,7:00:00,1.92,12.8,395.25,7.07,286.22,6.945,1.74918
8,4,19,7:15:00,1.77,13,386.06,5.461,285.69,4.241,1.74935
8,4,19,7:30:00,1.78,13.1,387.22,3.861,286.05,4.776,1.74918
8,4,19,7:45:00,1.72,13.3,380.95,6.264,283.41,6.031,1.74943
8,4,19,8:00:00,1.63,13.7,374.29,3.869,281.52,4.038,1.74951
8,4,19,8:15:00,1.66,14,372.67,3.744,278.46,7.02,1.74993
8,4,19,8:30:00,1.55,13.8,369.25,4.135,281.49,2.781,1.74985
8,4,19,8:45:00,1.49,13.9,362.7,6.786,278.04,4.323,1.74972
8,4,19,9:00:00,1.46,14.2,364.68,6.505,281.74,4.432,1.7501
8,4,19,9:15:00,1.39,14.3,359.9,5.145,281.02,5.96,1.7501
8,4,19,9:30:00,1.43,14.2,360.27,5.495,279.23,5.041,1.7501
8,4,19,9:45:00,1.33,14.1,354.66,6.009,279.37,1.959,1.7501
8,4,19,10:00:00,1.34,14,355.5,4.276,279.62,5.773,1.74972
8,4,19,10:15:00,1.4,14,361.04,5,281.47,4.806,1.7501
8,4,19,10:30:00,1.31,14,354.58,3.453,280.09,5.618,1.74993
8,4,19,10:45:00,1.35,14.3,354.33,7.023,277.89,1.618,1.75035
8,4,19,11:00:00,1.29,15,346.4,3.512,273.17,4.652,1.75047
8,4,19,11:15:00,1.22,15.6,340.65,3.479,271.24,3.847,1.75093
8,4,19,11:30:00,1.05,16.4,330.5,3.601,271.07,6.088,1.75105
8,4,19,11:45:00,1.17,18.1,330.76,5.408,264.28,0.952,1.75247
8,4,19,12:00:00,1.03,20.2,315.96,2.689,257.25,4.32,1.75343
8,4,19,12:15:00,0.94,20.4,318.72,4.563,265.1,2.648,1.7536
8,4,19,12:30:00,0.87,20.1,308.99,2.856,259.32,4.387,1.75347
8,4,19,12:45:00,0.85,19.3,316.5,1.87,268.17,2.783,1.7528
8,4,19,13:00:00,0.89,18.6,309.59,4.074,259.29,3.795,1.75264
8,4,19,13:15:00,0.87,18.9,308.94,5.311,259.38,1.144,1.7533
8,4,19,13:30:00,0.84,18.2,313.72,5.228,266.11,2.095,1.7528
8,4,19,13:45:00,0.83,17.6,307.84,2.786,260.7,4.647,1.75193
8,4,19,14:00:00,0.91,18.3,301.88,3.375,250.47,1.949,1.75314
8,4,19,14:15:00,0.78,18.7,305.91,4.997,261.82,3.406,1.75322
8,4,19,14:30:00,0.67,18.1,298.97,2.464,260.93,4.05,1.75276
8,4,19,14:45:00,0.7,17.4,301.28,2.629,261.76,4.029,1.75197
8,4,19,15:00:00,0.66,16.4,301.08,2.477,263.47,2.922,1.75055
8,4,19,15:15:00,0.63,15.3,302.91,3.557,267.32,4.07,1.7498
8,4,19,15:30:00,0.7,14.5,306.46,4.742,266.92,1.202,1.74935
8,4,19,15:45:00,0.72,13.9,307.97,3.58,267.32,3.578,1.74901
8,4,19,16:00:00,0.75,13.7,311.09,2.983,268.29,3.309,1.74885
8,4,19,16:15:00,0.74,13.4,313.23,1.83,271.45,2.941,1.74855
8,4,19,16:30:00,0.79,13.3,316.69,3.475,271.97,2.924,1.7488
8,4,19,16:45:00,0.73,13,317.26,4.902,275.95,1.667,1.74835
8,4,19,17:00:00,0.88,12.9,322.62,2.185,272.86,2.671,1.74864
8,4,19,17:15:00,0.87,12.9,323.92,2.704,274.41,3.276,1.74843
8,4,19,17:30:00,0.88,12.7,325.03,1.913,274.81,3.635,1.74818
8,4,19,17:45:00,0.98,12.6,331.54,4.304,276.15,4.279,1.74872
8,4,19,18:00:00,0.99,12.5,332.01,4.762,275.66,4.322,1.74843
8,4,19,18:15:00,1.04,12.4,337.66,5.628,278.7,3.575,1.74826
8,4,19,18:30:00,1.11,12.3,340.95,4.269,278.12,3.166,1.74793
8,4,19,18:45:00,1.11,12.3,341.96,3.692,278.72,1.248,1.74805
8,4,19,19:00:00,1.23,12.3,349.33,6.817,279.66,2.784,1.74876
8,4,19,19:15:00,1.24,12.2,351.3,4.972,280.64,5.002,1.74834
8,4,19,19:30:00,1.23,12.2,349.2,6.816,279.21,4.628,1.7481
8,4,19,19:45:00,1.3,12.1,354.55,4.353,280.91,4.173,1.74826
8,4,19,20:00:00,1.36,12.1,356.75,7.307,279.65,4.183,1.74822
8,4,19,20:15:00,1.35,12,358.26,5.234,281.66,6.269,1.74822
8,4,19,20:30:00,1.38,11.9,359.84,5.563,281.6,3.038,1.7478
8,4,19,20:45:00,1.38,11.9,360.07,4.843,281.6,5.355,1.74776
8,4,19,21:00:00,1.44,11.8,364.22,4.04,282.7,4.815,1.74789
8,4,19,21:15:00,1.45,11.8,364.88,5.818,282.29,2.529,1.74764
8,4,19,21:30:00,1.49,11.7,367.08,5.512,282.35,4.482,1.74776
8,4,19,21:45:00,1.53,11.7,367.99,7.169,281.31,2.598,1.74793
8,4,19,22:00:00,1.47,11.7,365.82,4.993,282.4,5.476,1.74747
8,4,19,22:15:00,1.46,11.6,366.38,5.726,283.59,5.719,1.74768
8,4,19,22:30:00,1.51,11.6,369.81,7.139,284.3,5.81,1.74764
8,4,19,22:45:00,1.56,11.6,372.67,5.956,284.15,4.603,1.74755
8,4,19,23:00:00,1.53,11.6,368.97,7.144,281.97,5.061,1.74726
8,4,19,23:15:00,1.56,11.6,372.6,4.614,284.21,3.711,1.74764
8,4,19,23:30:00,1.56,11.7,372.28,3.763,283.86,6.728,1.74772
8,4,19,23:45:00,1.55,11.6,372.95,5.309,285.03,6.632,1.74751
8,5,19,0:00:00,1.64,11.6,376.82,5.742,283.57,4.143,1.74751
8,5,19,0:15:00,1.65,11.6,378.66,6.325,285.07,5.208,1.74776
8,5,19,0:30:00,1.67,11.6,377.54,4.841,282.51,5.236,1.7478
8,5,19,0:45:00,1.65,11.6,378.14,5.195,284.2,5.524,1.74776
8,5,19,1:00:00,1.72,11.6,381.91,5.483,284.45,3.989,1.74797
8,5,19,1:15:00,1.72,11.6,383.17,5.345,285.46,5.444,1.7476
8,5,19,1:30:00,1.78,11.6,386.05,6.972,285.16,4.593,1.74793
8,5,19,1:45:00,1.75,11.6,386.23,7.218,286.74,5.274,1.74818
8,5,19,2:00:00,1.74,11.6,384.99,4.677,285.98,6.13,1.7478
8,5,19,2:15:00,1.81,11.6,387.76,4.78,285.21,4.978,1.74789
8,5,19,2:30:00,1.77,11.6,386.3,7.83,285.62,5.309,1.74801
8,5,19,2:45:00,1.8,11.6,388.55,5.8,286.26,4.678,1.74814
8,5,19,3:00:00,1.87,11.6,393.35,7.017,287.21,5.946,1.74805
8,5,19,3:15:00,1.84,11.5,389.79,5.804,285.47,4.581,1.7478
8,5,19,3:30:00,1.87,11.5,392.76,7.788,286.79,6.854,1.74789
8,5,19,3:45:00,1.86,11.5,392.87,4.324,287.24,6.568,1.7476
8,5,19,4:00:00,1.85,11.5,393.02,5.165,288.14,6.211,1.74776
8,5,19,4:15:00,1.91,11.5,397.41,7.214,288.7,6.785,1.74785
8,5,19,4:30:00,1.99,11.5,400.86,7.495,287.96,5.308,1.74797
8,5,19,4:45:00,2,11.5,403.03,6.555,289.51,7.742,1.7478
8,5,19,5:00:00,2.02,11.5,403.11,4.394,288.46,4.928,1.74776
8,5,19,5:15:00,1.98,11.5,404.71,7.549,292.2,8.308,1.74797
8,5,19,5:30:00,2.08,11.5,408.53,7.178,290.34,7.325,1.7481
8,5,19,5:45:00,2.15,11.5,412,5.982,290.04,5.822,1.74801
8,5,19,6:00:00,2.13,11.5,410.42,4.804,289.64,6.202,1.74835
8,5,19,6:15:00,2.12,11.6,413.58,6.803,293.45,6.063,1.74839
8,5,19,6:30:00,2.15,11.6,412.91,7.79,290.71,6.191,1.7481
8,5,19,6:45:00,2.15,11.6,412.69,7.927,290.52,5.393,1.74843
8,5,19,7:00:00,2.16,11.7,415.9,5.812,293.15,6.51,1.74847
8,5,19,7:15:00,2.22,11.8,414.7,7.607,288.7,7.999,1.74835
8,5,19,7:30:00,2.11,12,411.88,9.137,291.84,4.766,1.74885
8,5,19,7:45:00,2.05,12.2,404.55,7.933,288.3,7.533,1.74868
8,5,19,8:00:00,1.98,12.5,399.46,7.48,286.86,6.093,1.74901
8,5,19,8:15:00,1.95,12.6,397.32,6.27,286.63,6.743,1.74901
8,5,19,8:30:00,1.93,12.8,394.72,7.97,285.36,6.522,1.74897
8,5,19,8:45:00,1.83,12.9,385.92,6.969,282.16,4.345,1.74926
8,5,19,9:00:00,1.78,13.2,385.36,6.567,284.17,7.291,1.74955
8,5,19,9:15:00,1.66,13.4,376.47,5.97,282.34,5.707,1.74939
8,5,19,9:30:00,1.62,13.8,373.86,3.203,281.61,4.681,1.74947
8,5,19,9:45:00,1.7,13.9,376.82,5.527,280.35,5.746,1.74972
8,5,19,10:00:00,1.54,14.5,363.91,5.745,276.52,3.169,1.75043
8,5,19,10:15:00,1.56,15.2,365.76,4.78,277.41,5.989,1.75055
8,5,19,10:30:00,1.44,15.7,356.23,6.431,274.34,4.028,1.75093
8,5,19,10:45:00,1.4,16.3,349.47,5.98,269.97,6.569,1.75122
8,5,19,11:00:00,1.43,16.9,350.49,2.821,269.04,5.601,1.75168
8,5,19,11:15:00,1.34,17.6,344.28,3.55,267.92,4.719,1.75239
8,5,19,11:30:00,1.36,18.7,340.96,4.058,263.66,4.136,1.7526
8,5,19,11:45:00,1.25,19.6,330.8,4.109,259.69,5.168,1.75335
8,5,19,12:00:00,1.09,19.6,326.8,3.731,264.64,3.449,1.75385
8,5,19,12:15:00,1.1,19.7,323.51,3.91,260.83,3.704,1.7538
8,5,19,12:30:00,1.16,20.9,319.93,6.616,254.24,5.124,1.75455
8,5,19,12:45:00,1.03,21.7,317.98,4.308,259.37,5.047,1.75493
8,5,19,13:00:00,1.02,21.9,318.06,4.897,260.22,4.693,1.75522
8,5,19,13:15:00,1.01,22,319.32,2.617,262.08,3.731,1.75539
8,5,19,13:30:00,0.88,21.7,306.46,4.443,256.67,4.902,1.75535
8,5,19,13:45:00,0.98,21.1,316.44,5.21,260.75,3.642,1.75489
8,5,19,14:00:00,1.05,21.1,312.55,4.013,252.79,1.87,1.75497
8,5,19,14:15:00,0.87,22.7,298.85,2.474,249.26,4.05,1.75651
8,5,19,14:30:00,0.9,23.2,313.32,4.033,261.97,3.261,1.75647
8,5,19,14:45:00,0.86,22.1,312.89,4.16,264.12,4.859,1.7553
8,5,19,15:00:00,0.91,20.9,311.21,4.239,259.64,4.879,1.75455
8,5,19,15:15:00,0.86,21,300.99,4.448,251.92,3.967,1.75568
8,5,19,15:24:21,0,0,0,0,0,0,2
8,5,19,15:25:19,0.88,21.2,308.81,4.231,258.91,3.514,1.75547
8,5,19,15:30:00,1.06,21.7,310.67,3.525,250.7,2.258,1.75551
8,5,19,15:35:00,0.98,21.8,315.58,2.233,259.74,4.004,1.75585
8,5,19,15:40:00,0.87,21.5,312.69,4.955,263.27,3.348,1.75589
8,5,19,15:45:00,0.93,21.6,310.64,3.917,257.65,1.062,1.75572
8,5,19,15:50:00,0.91,21.7,305.32,3.827,253.75,2.914,1.75572
8,5,19,15:55:00,0.86,21.7,306.14,2.955,257.05,4.72,1.75593
8,5,19,16:00:00,0.85,21.4,308.93,2.536,260.75,3.596,1.75576
8,5,19,16:05:00,0.83,21.2,307.5,5.072,260.36,3.839,1.7556
8,5,19,16:10:00,1.03,20.9,318.68,3.723,259.94,3.763,1.75485
8,5,19,16:15:00,0.93,20.6,313.87,3.987,260.95,3.198,1.75464
8,5,19,16:20:00,0.87,20.3,309.19,3.011,259.73,5.368,1.75385
8,5,19,16:25:00,0.88,20.1,306.71,4.428,256.69,2.449,1.75368
8,5,19,16:30:00,0.86,19.9,307.99,5.272,259.04,3.65,1.7541
8,5,19,16:35:00,0.9,19.6,311.26,7.026,260.13,2.514,1.7538
8,5,19,16:40:00,0.9,19.4,311.86,4.723,260.76,2.818,1.75301
8,5,19,16:45:00,1.33,19.1,337.11,9.77,261.59,3.58,1.7533
8,5,19,16:50:00,2.3,18.8,395.43,9.519,264.77,4.681,1.75314
8,5,19,16:55:00,2.63,18.6,418.79,8.559,269.33,6.457,1.75276
8,5,19,17:00:00,2.97,18.4,439.19,5.698,270.46,7.716,1.75226
8,5,19,17:05:00,3.05,18.1,449.98,8.315,276.57,8.667,1.75226
8,5,19,17:10:00,3.01,17.8,448.67,7.816,277.79,7.372,1.7523
8,5,19,17:15:00,3.11,17.6,453.98,11.833,277.2,8.962,1.75214
8,5,19,17:20:00,3.17,17.3,462.13,9.053,281.89,9.254,1.75168
8,5,19,17:25:00,2.79,17.1,440.44,8.437,281.98,8.184,1.75135
8,5,19,17:30:00,2.66,16.8,427.9,7.611,277.03,10.423,1.75101
8,5,19,17:35:00,2.66,16.6,425.03,8.884,273.84,7.807,1.75085
8,5,19,17:40:00,2.53,16.4,420.62,7.658,277.23,7.735,1.75068
8,5,19,17:45:00,2.59,16.2,422.88,8.063,275.57,5.574,1.75101
8,5,19,17:50:00,2.64,16.1,424.39,10.681,274.47,7.039,1.75076
8,5,19,17:55:00,2.65,15.9,426.65,6.861,276.47,9.164,1.75035
8,5,19,18:00:00,2.6,15.8,426.03,7.202,278.41,8.298,1.75018
8,5,19,18:05:00,2.64,15.6,426.93,7.344,277.11,8.12,1.75055
8,5,19,18:10:00,2.57,15.5,424.81,7.046,278.61,8.84,1.75039
8,5,19,18:15:00,2.62,15.3,426.02,9.613,277.16,8.529,1.75026
8,5,19,18:20:00,2.73,15.2,433.62,7.923,278.57,8.109,1.74993
8,5,19,18:25:00,2.66,15.1,430.11,8.128,279.14,9.912,1.75043
8,5,19,18:30:00,2.72,15,432.5,9.181,277.88,8.396,1.74997
8,5,19,18:35:00,2.82,14.9,437.8,8.716,277.8,8.282,1.75005
8,5,19,18:40:00,2.79,14.8,439.23,7.215,280.57,8.85,1.74997
8,5,19,18:45:00,3.02,14.7,451.76,11.749,280.5,8.392,1.74993
8,5,19,18:50:00,3.35,14.7,474.19,12.576,283.76,10.178,1.74993
8,5,19,18:55:00,3.48,14.6,484.24,11.362,286.51,11.862,1.74976
8,5,19,19:00:00,3.57,14.6,489.59,9.904,287.1,10.865,1.7501
