"Month","Day","Year","Time","Flux","Temperature (C)","CO2 Soil (ppm) ","CO2 Soil STD (ppm)","CO2 ATM (ppm)","CO2 ATM STD (ppm)","Mode"
07,19,19,18:30:00,  -0.03,  13.5,   69.11,   1.260,   70.50,   1.644,0
07,19,19,18:45:00,   0.04,  13.4,   72.99,   2.439,   70.75,   3.796,0
07,19,19,19:00:00,   0.03,  13.3,   73.33,   1.689,   72.00,   2.801,0
07,19,19,19:15:00,   0.03,  13.2,   74.07,   3.149,   72.32,   2.894,0
07,19,19,19:30:00,   0.04,  13.2,   76.43,   2.530,   74.28,   1.339,0
07,19,19,19:45:00,   0.01,  13.2,   75.22,   3.125,   74.68,   2.839,0
07,19,19,20:00:00,   0.01,  13.1,   76.65,   3.114,   76.05,   1.963,0
07,19,19,20:15:00,  -0.01,  13.1,   75.12,   3.518,   75.83,   3.728,0
07,19,19,20:30:00,   0.07,  13.1,   80.73,   1.962,   77.28,   3.401,0
07,19,19,20:45:00,   0.02,  13.1,   78.70,   1.844,   77.88,   3.511,0
07,19,19,21:00:00,   0.01,  13.0,   77.21,   2.519,   76.75,   2.084,0
07,19,19,21:15:00,   0.06,  13.0,   80.42,   1.413,   77.49,   2.593,0
07,19,19,21:30:00,   0.01,  13.0,   80.95,   1.969,   80.48,   3.065,0
07,19,19,21:45:00,   0.09,  13.0,   83.07,   1.903,   78.61,   1.253,0
07,19,19,22:00:00,   0.14,  13.0,   86.63,   2.500,   79.69,   1.365,0
07,19,19,22:15:00,   0.08,  13.0,   84.43,   4.037,   80.26,   2.897,0
07,19,19,22:30:00,   0.06,  13.0,   84.61,   2.760,   81.51,   4.265,0
07,19,19,22:45:00,   0.09,  13.0,   86.79,   1.922,   82.22,   1.876,0
07,19,19,23:00:00,   0.09,  13.1,   89.88,   0.679,   85.45,   1.283,0
07,19,19,23:15:00,   0.15,  13.1,   88.61,   3.405,   81.02,   3.371,0
07,19,19,23:30:00,   0.06,  13.1,   87.56,   3.731,   84.47,   4.323,0
07,19,19,23:45:00,   0.05,  13.1,   85.89,   3.264,   83.30,   2.561,0
07,20,19,00:00:00,   0.05,  13.0,   85.18,   3.988,   82.51,   3.223,0
07,20,19,00:15:00,   0.10,  12.9,   88.33,   3.227,   83.38,   2.097,0
07,20,19,00:30:00,   0.14,  12.9,   90.82,   3.100,   83.56,   1.782,0
07,20,19,00:45:00,   0.08,  12.9,   88.60,   1.242,   84.51,   2.075,0
07,20,19,01:00:00,   0.06,  13.0,   89.37,   1.913,   86.26,   1.323,0
07,20,19,01:15:00,   0.12,  13.0,   90.22,   2.721,   84.34,   2.407,0
07,20,19,01:30:00,   0.15,  13.1,   92.30,   2.885,   84.47,   2.000,0
07,20,19,01:45:00,   0.18,  13.1,   93.82,   1.841,   84.67,   3.021,0
07,20,19,02:00:00,   0.09,  13.1,   92.53,   2.528,   87.89,   2.987,0
07,20,19,02:15:00,   0.11,  13.0,   92.56,   1.723,   86.79,   3.199,0
07,20,19,02:30:00,   0.04,  13.0,   90.40,   3.837,   88.39,   2.779,0
07,20,19,02:45:00,   0.09,  13.0,   92.21,   2.517,   87.83,   1.369,0
07,20,19,03:00:00,   0.15,  13.0,   93.07,   2.598,   85.53,   1.219,0
07,20,19,03:15:00,   0.13,  13.0,   93.08,   1.627,   86.43,   1.436,0
07,20,19,03:30:00,   0.13,  13.0,   94.06,   4.306,   87.68,   1.466,0
07,20,19,03:45:00,   0.10,  13.0,   94.21,   2.079,   88.96,   2.031,0
07,20,19,04:00:00,   0.09,  12.9,   93.17,   3.094,   88.76,   2.931,0
07,20,19,04:15:00,   0.13,  12.7,   94.32,   3.701,   87.93,   2.045,0
07,20,19,04:30:00,   0.09,  12.7,   93.22,   2.593,   88.57,   0.349,0
07,20,19,04:45:00,   0.11,  12.6,   94.70,   2.905,   89.02,   1.458,0
07,20,19,05:00:00,   0.11,  12.7,   95.51,   1.766,   90.01,   1.841,0
07,20,19,05:15:00,   0.07,  12.7,   94.09,   2.584,   90.76,   1.259,0
07,20,19,05:30:00,   0.10,  12.7,   95.79,   2.147,   90.88,   2.101,0
07,20,19,05:45:00,   0.05,  12.7,   93.71,   3.205,   91.02,   1.429,0
07,20,19,06:00:00,   0.11,  12.7,   95.26,   2.126,   89.72,   2.094,0
07,20,19,06:15:00,   0.15,  12.6,   96.07,   2.871,   88.39,   2.632,0
07,20,19,06:30:00,   0.11,  12.6,   94.33,   2.342,   88.58,   2.163,0
07,20,19,06:45:00,   0.16,  12.6,   99.98,   3.977,   91.66,   1.114,0
07,20,19,07:00:00,   0.22,  12.8,  100.26,   1.747,   89.16,   4.185,0
07,20,19,07:15:00,   0.18,  13.0,   97.51,   3.312,   88.18,   1.155,0
07,20,19,07:30:00,   0.24,  13.1,  101.38,   2.653,   89.06,   3.611,0
07,20,19,07:45:00,   0.28,  13.2,  101.82,   2.963,   87.47,   3.156,0
07,20,19,08:00:00,   0.27,  13.3,  102.84,   2.809,   89.28,   2.437,0
07,20,19,08:15:00,   0.23,  13.7,   99.94,   2.743,   88.13,   2.804,0
07,20,19,08:30:00,   0.37,  14.1,  104.36,   1.937,   85.40,   2.507,0
07,20,19,08:45:00,   0.32,  14.6,   99.35,   3.407,   83.26,   3.107,0
07,20,19,09:00:00,   0.33,  14.7,  102.63,   2.998,   85.88,   3.851,0
07,20,19,09:15:00,   0.31,  14.7,  100.03,   1.020,   84.20,   3.226,0
07,20,19,09:30:00,   0.27,  14.9,   97.35,   2.121,   83.79,   2.989,0
07,20,19,09:45:00,   0.34,  15.4,   97.29,   4.185,   80.31,   3.812,0
07,20,19,10:00:00,   0.17,  15.4,   91.54,   3.956,   82.89,   2.697,0
07,20,19,10:15:00,   0.30,  15.8,   92.13,   3.379,   77.07,   2.031,0
07,20,19,10:30:00,   0.24,  16.1,   89.49,   1.560,   77.53,   3.036,0
07,20,19,10:45:00,   0.20,  16.5,   84.33,   3.451,   74.04,   2.071,0
07,20,19,11:00:00,   0.22,  16.9,   83.51,   3.781,   72.26,   1.578,0
07,20,19,11:15:00,   0.21,  17.8,   78.07,   2.863,   67.65,   2.719,0
07,20,19,11:30:00,   0.21,  18.2,   78.76,   2.451,   68.32,   1.753,0
07,20,19,11:45:00,   0.07,  18.4,   73.58,   2.060,   70.23,   3.332,0
07,20,19,12:00:00,   0.22,  18.7,   75.26,   1.993,   63.97,   3.740,0
07,20,19,12:15:00,   0.15,  19.0,   71.91,   3.635,   64.42,   2.596,0
07,20,19,12:30:00,   0.20,  19.1,   72.88,   1.664,   62.80,   1.783,0
07,20,19,12:45:00,   0.09,  18.9,   72.86,   1.619,   68.52,   5.091,0
07,20,19,13:00:00,   0.02,  18.8,   70.45,   2.627,   69.34,   4.368,0
07,20,19,13:15:00,   0.17,  18.6,   74.85,   1.942,   66.07,   0.825,0
07,20,19,13:30:00,   0.12,  18.8,   70.45,   3.435,   64.50,   2.367,0
07,20,19,13:45:00,   0.21,  19.2,   72.29,   4.004,   61.82,   2.221,0
07,20,19,14:00:00,   0.08,  18.6,   70.80,   2.756,   66.77,   2.353,0
07,20,19,14:15:00,   0.06,  18.6,   70.21,   3.365,   67.39,   2.229,0
07,20,19,14:30:00,   0.13,  18.5,   74.19,   2.580,   67.53,   1.984,0
07,20,19,14:45:00,   0.12,  18.7,   76.49,   2.140,   70.42,   1.785,0
07,20,19,15:00:00,   0.08,  18.5,   73.65,   1.532,   69.53,   4.286,0
07,20,19,15:15:00,   0.16,  18.2,   75.24,   2.334,   67.10,   1.138,0
07,20,19,15:30:00,   0.15,  18.0,   73.55,   1.725,   66.17,   2.387,0
07,20,19,15:45:00,   0.08,  17.7,   74.50,   2.494,   70.49,   2.412,0
07,20,19,16:00:00,   0.13,  17.3,   72.55,   3.107,   65.88,   3.521,0
07,20,19,16:15:00,   0.18,  17.1,   76.57,   4.318,   67.34,   2.859,0
07,20,19,16:30:00,   0.08,  16.7,   73.99,   2.953,   69.71,   0.934,0
07,20,19,16:45:00,   0.14,  16.3,   78.32,   1.304,   71.37,   3.368,0
07,20,19,17:00:00,   0.13,  15.8,   80.33,   2.032,   73.53,   1.330,0
07,20,19,17:15:00,   0.13,  15.6,   79.52,   3.484,   72.95,   2.504,0
07,20,19,17:30:00,   0.08,  15.4,   80.50,   3.385,   76.28,   2.397,0
07,20,19,17:45:00,   0.05,  15.2,   79.49,   1.147,   76.88,   2.157,0
07,20,19,18:00:00,   0.16,  14.8,   85.22,   1.829,   77.22,   2.445,0
07,20,19,18:15:00,   0.11,  14.4,   85.96,   3.607,   80.30,   3.723,0
07,20,19,18:30:00,   0.18,  13.9,   86.90,   2.863,   77.81,   2.559,0
07,20,19,18:45:00,   0.14,  13.6,   87.49,   2.907,   80.60,   3.468,0
07,20,19,19:00:00,   0.08,  13.5,   90.25,   4.047,   86.02,   3.862,0
07,20,19,19:15:00,   0.15,  13.4,   90.17,   4.140,   82.39,   2.220,0
07,20,19,19:30:00,   0.15,  13.3,   90.54,   3.468,   82.87,   1.685,0
07,20,19,19:45:00,   0.16,  13.3,   92.18,   3.105,   84.02,   1.802,0
07,20,19,20:00:00,   0.17,  13.2,   92.14,   3.099,   83.40,   3.518,0
07,20,19,20:15:00,   0.20,  13.1,   94.86,   1.590,   84.75,   1.533,0
07,20,19,20:30:00,   0.15,  13.1,   94.63,   0.870,   86.91,   1.419,0
07,20,19,20:45:00,   0.23,  13.0,   96.27,   2.144,   84.82,   1.954,0
07,20,19,21:00:00,   0.19,  13.0,   96.30,   2.347,   86.79,   0.798,0
07,20,19,21:15:00,   0.18,  12.9,   96.32,   3.283,   87.02,   1.103,0
07,20,19,21:30:00,   0.18,  12.9,   96.58,   2.719,   87.56,   4.213,0
07,20,19,21:45:00,   0.24,  12.9,  100.31,   1.824,   88.09,   2.794,0
07,20,19,22:00:00,   0.20,  12.8,   97.83,   1.689,   87.76,   1.539,0
07,20,19,22:15:00,   0.19,  12.8,   96.81,   3.288,   87.34,   2.534,0
07,20,19,22:30:00,   0.23,  12.7,   98.10,   3.757,   86.26,   1.826,0
07,20,19,22:45:00,   0.25,  12.7,   99.04,   2.901,   86.49,   1.180,0
07,20,19,23:00:00,   0.21,  12.7,   99.10,   3.177,   88.32,   2.308,0
07,20,19,23:15:00,   0.24,  12.7,  100.23,   1.531,   88.30,   3.047,0
07,20,19,23:30:00,   0.20,  12.7,   99.21,   2.437,   89.07,   1.320,0
07,20,19,23:45:00,   0.18,  12.7,   97.32,   3.420,   88.16,   1.938,0
07,21,19,00:00:00,   0.23,  12.7,   98.96,   0.745,   87.21,   2.627,0
07,21,19,00:15:00,   0.24,  12.7,  100.08,   2.669,   87.97,   3.186,0
07,21,19,00:30:00,   0.25,  12.7,  100.57,   2.976,   87.71,   3.815,0
07,21,19,00:45:00,   0.26,  12.7,  100.13,   2.875,   87.02,   3.193,0
07,21,19,01:00:00,   0.22,  12.7,   99.70,   2.773,   88.35,   1.578,0
07,21,19,01:15:00,   0.25,  12.8,   98.57,   3.409,   85.85,   3.771,0
07,21,19,01:30:00,   0.22,  12.8,   98.61,   1.861,   87.33,   3.033,0
07,21,19,01:45:00,   0.23,  12.8,  100.36,   2.004,   88.68,   3.196,0
07,21,19,02:00:00,   0.19,  12.9,   98.33,   2.261,   88.85,   1.978,0
07,21,19,02:15:00,   0.23,  12.9,   99.71,   1.648,   88.28,   2.158,0
07,21,19,02:30:00,   0.24,  12.9,   99.96,   2.008,   87.57,   1.600,0
07,21,19,02:45:00,   0.24,  12.9,  100.69,   1.588,   88.31,   4.077,0
07,21,19,03:00:00,   0.21,  13.0,  101.30,   2.115,   90.84,   3.255,0
07,21,19,03:15:00,   0.26,  12.9,  101.38,   2.401,   88.35,   2.491,0
07,21,19,03:30:00,   0.22,  12.9,   99.13,   2.653,   87.98,   3.202,0
07,21,19,03:45:00,   0.27,  12.9,  101.03,   3.221,   87.51,   2.570,0
07,21,19,04:00:00,   0.23,  12.9,  101.41,   2.847,   89.80,   3.682,0
07,21,19,04:15:00,   0.31,  12.9,  104.90,   2.316,   89.14,   1.319,0
07,21,19,04:30:00,   0.26,  12.8,  101.93,   3.378,   88.54,   2.816,0
07,21,19,04:45:00,   0.28,  12.8,  101.82,   0.907,   87.82,   2.374,0
07,21,19,05:00:00,   0.23,  12.8,  101.74,   2.515,   89.89,   2.273,0
07,21,19,05:15:00,   0.31,  12.8,  104.62,   2.845,   88.69,   2.060,0
07,21,19,05:30:00,   0.27,  12.8,  101.30,   1.743,   87.59,   2.792,0
07,21,19,05:45:00,   0.30,  12.8,  103.05,   2.872,   87.80,   2.284,0
07,21,19,06:00:00,   0.34,  12.8,  105.81,   2.966,   88.38,   4.417,0
07,21,19,06:15:00,   0.30,  12.8,  104.99,   2.755,   89.78,   2.678,0
07,21,19,06:30:00,   0.36,  12.8,  105.12,   2.197,   87.01,   1.733,0
07,21,19,06:45:00,   0.29,  12.9,  105.00,   2.237,   90.39,   1.400,0
07,21,19,07:00:00,   0.27,  12.9,  103.54,   1.103,   89.87,   1.698,0
07,21,19,07:15:00,   0.29,  13.1,  102.54,   1.797,   87.97,   2.622,0
07,21,19,07:30:00,   0.29,  13.3,  104.24,   2.067,   89.35,   2.924,0
07,21,19,07:45:00,   0.29,  13.5,  100.38,   4.739,   85.70,   1.835,0
07,21,19,08:00:00,   0.30,  13.7,   99.08,   3.764,   84.07,   1.974,0
07,21,19,08:15:00,   0.29,  14.0,   98.63,   1.557,   83.92,   2.071,0
07,21,19,08:30:00,   0.32,  14.2,   98.13,   2.357,   82.14,   1.275,0
07,21,19,08:45:00,   0.28,  14.7,   94.37,   1.678,   80.37,   2.650,0
07,21,19,09:00:00,   0.29,  15.5,   91.48,   1.359,   76.72,   1.521,0
07,21,19,09:15:00,   0.26,  16.2,   84.88,   1.291,   71.75,   3.933,0
07,21,19,09:30:00,   0.15,  16.9,   81.35,   4.240,   73.51,   1.515,0
07,21,19,09:45:00,   0.20,  17.3,   81.06,   1.581,   70.77,   0.783,0
07,21,19,10:00:00,   0.24,  17.8,   80.50,   2.760,   68.49,   1.674,0
07,21,19,10:15:00,   0.25,  18.0,   79.72,   1.662,   67.28,   0.537,0
07,21,19,10:30:00,   0.24,  18.3,   78.69,   2.631,   66.61,   1.614,0
07,21,19,10:45:00,   0.26,  19.1,   75.12,   3.745,   61.77,   1.902,0
07,21,19,11:00:00,   0.22,  19.4,   70.77,   1.763,   59.44,   3.374,0
07,21,19,11:15:00,   0.10,  19.3,   68.59,   2.650,   63.70,   2.787,0
07,21,19,11:30:00,   0.15,  19.6,   69.39,   3.263,   61.70,   3.272,0
07,21,19,11:45:00,   0.07,  19.5,   67.43,   2.725,   63.85,   3.398,0
07,21,19,12:00:00,   0.10,  19.1,   70.80,   3.103,   65.97,   2.910,0
07,21,19,12:15:00,   0.16,  18.5,   70.89,   2.257,   62.91,   2.000,0
07,21,19,12:30:00,   0.11,  18.3,   68.83,   2.228,   63.06,   2.569,0
07,21,19,12:45:00,   0.08,  18.4,   70.12,   4.080,   65.86,   1.309,0
07,21,19,13:00:00,   0.14,  18.8,   69.16,   3.604,   62.25,   2.305,0
07,21,19,13:15:00,   0.11,  19.3,   68.78,   3.573,   63.33,   1.591,0
07,21,19,13:30:00,   0.12,  19.6,   64.56,   3.601,   58.57,   4.028,0
07,21,19,13:45:00,   0.03,  20.0,   59.43,   2.139,   57.76,   2.832,0
07,21,19,14:00:00,   0.10,  20.3,   60.85,   1.683,   55.71,   1.114,0
07,21,19,14:15:00,   0.10,  21.0,   58.96,   1.393,   54.00,   2.063,0
07,21,19,14:30:00,   0.03,  21.0,   58.34,   0.964,   56.78,   3.761,0
07,21,19,14:45:00,   0.14,  21.5,   55.42,   3.814,   48.22,   1.866,0
07,21,19,15:00:00,   0.03,  20.1,   61.26,   2.310,   59.65,   2.630,0
07,21,19,15:15:00,   0.06,  20.0,   62.63,   2.261,   59.66,   3.628,0
07,21,19,15:30:00,   0.08,  19.4,   64.23,   2.182,   60.22,   2.154,0
07,21,19,15:45:00,   0.04,  18.5,   64.81,   1.963,   62.80,   4.041,0
07,21,19,16:00:00,   0.02,  17.8,   63.31,   1.050,   62.39,   2.947,0
07,21,19,16:15:00,   0.13,  17.8,   65.54,   2.853,   59.08,   1.791,0
07,21,19,16:30:00,   0.09,  17.2,   66.64,   1.558,   61.96,   2.221,0
07,21,19,16:45:00,   0.07,  16.8,   65.87,   1.341,   62.10,   2.785,0
07,21,19,17:00:00,   0.02,  16.5,   68.73,   2.884,   67.54,   2.587,0
07,21,19,17:15:00,   0.11,  16.4,   70.83,   2.174,   65.37,   1.294,0
07,21,19,17:30:00,   0.07,  16.0,   73.95,   2.110,   70.33,   0.901,0
07,21,19,17:45:00,   0.12,  15.4,   75.39,   2.182,   69.55,   1.509,0
07,21,19,18:00:00,   0.11,  14.9,   78.83,   2.842,   73.29,   1.869,0
07,21,19,18:15:00,   0.15,  14.5,   79.59,   2.219,   71.77,   2.977,0
07,21,19,18:30:00,   0.12,  14.2,   80.25,   4.303,   74.03,   1.949,0
07,21,19,18:45:00,   0.10,  14.0,   82.35,   2.495,   77.13,   1.473,0
07,21,19,19:00:00,   0.18,  13.9,   83.26,   2.986,   74.36,   2.346,0
07,21,19,19:15:00,   0.08,  13.7,   82.80,   3.749,   78.92,   4.048,0
07,21,19,19:30:00,   0.18,  13.4,   86.19,   1.180,   77.15,   4.313,0
07,21,19,19:45:00,   0.20,  13.2,   88.25,   4.431,   78.10,   2.701,0
07,21,19,20:00:00,   0.21,  13.1,   88.78,   5.282,   78.40,   2.472,0
07,21,19,20:15:00,   0.16,  13.0,   90.09,   3.749,   81.74,   3.896,0
07,21,19,20:30:00,   0.30,  12.9,   92.43,   3.051,   77.04,   1.570,0
07,21,19,20:45:00,   0.22,  12.8,   91.52,   4.908,   80.43,   2.755,0
07,21,19,21:00:00,   0.21,  12.8,   91.03,   1.839,   80.22,   1.610,0
07,21,19,21:15:00,   0.22,  12.7,   93.31,   1.502,   82.08,   2.681,0
07,21,19,21:30:00,   0.22,  12.7,   92.54,   2.462,   81.26,   2.691,0
07,21,19,21:45:00,   0.21,  12.7,   94.85,   1.273,   84.09,   2.877,0
07,21,19,22:00:00,   0.35,  12.6,   96.95,   1.377,   79.31,   2.588,0
07,21,19,22:15:00,   0.24,  12.6,   92.95,   3.187,   80.88,   1.533,0
07,21,19,22:30:00,   0.25,  12.6,   94.85,   2.825,   82.17,   2.422,0
07,21,19,22:45:00,   0.30,  12.5,   96.35,   3.332,   81.39,   3.210,0
07,21,19,23:00:00,   0.30,  12.5,   96.36,   1.630,   81.10,   3.753,0
07,21,19,23:15:00,   0.25,  12.5,   94.97,   2.171,   82.08,   1.918,0
07,21,19,23:30:00,   0.27,  12.5,   97.94,   1.674,   84.09,   1.396,0
07,21,19,23:45:00,   0.16,  12.5,   93.53,   1.627,   85.28,   1.786,0
07,22,19,00:00:00,   0.25,  12.5,   95.63,   3.183,   82.96,   3.305,0
07,22,19,00:15:00,   0.22,  12.5,   95.51,   0.955,   84.30,   2.236,0
07,22,19,00:30:00,   0.16,  12.5,   93.42,   2.199,   85.47,   1.496,0
07,22,19,00:45:00,   0.22,  12.5,   95.01,   2.378,   83.71,   2.576,0
07,22,19,01:00:00,   0.19,  12.5,   94.31,   3.782,   84.85,   1.917,0
07,22,19,01:15:00,   0.16,  12.6,   94.56,   1.406,   86.60,   1.752,0
07,22,19,01:30:00,   0.24,  12.6,   95.36,   3.238,   83.27,   2.920,0
07,22,19,01:45:00,   0.21,  12.5,   95.18,   2.052,   84.53,   3.887,0
07,22,19,02:00:00,   0.21,  12.5,   94.32,   4.922,   83.59,   2.113,0
07,22,19,02:15:00,   0.24,  12.5,   94.59,   1.642,   82.40,   0.196,0
07,22,19,02:30:00,   0.25,  12.5,   97.21,   2.844,   84.78,   4.366,0
07,22,19,02:45:00,   0.19,  12.6,   96.37,   1.954,   86.94,   2.910,0
07,22,19,03:00:00,   0.20,  12.6,   93.77,   2.760,   83.42,   1.665,0
07,22,19,03:15:00,   0.23,  12.6,   95.47,   1.833,   83.76,   4.135,0
07,22,19,03:30:00,   0.23,  12.6,   95.89,   3.294,   84.22,   2.252,0
07,22,19,03:45:00,   0.14,  12.7,   94.79,   2.868,   87.48,   2.626,0
07,22,19,04:00:00,   0.23,  12.7,   96.23,   3.007,   84.58,   2.516,0
07,22,19,04:15:00,   0.24,  12.7,   95.76,   1.410,   83.83,   2.447,0
07,22,19,04:30:00,   0.21,  12.7,   95.73,   4.458,   85.01,   4.264,0
07,22,19,04:45:00,   0.26,  12.7,   97.79,   4.218,   84.68,   2.479,0
07,22,19,05:00:00,   0.15,  12.7,   95.93,   4.809,   88.39,   3.819,0
07,22,19,05:15:00,   0.15,  12.7,   93.74,   3.675,   86.06,   1.650,0
07,22,19,05:30:00,   0.20,  12.7,   92.54,   3.017,   82.26,   2.135,0
07,22,19,05:45:00,   0.18,  12.6,   93.33,   2.433,   84.00,   2.508,0
07,22,19,06:00:00,   0.26,  12.5,   96.09,   3.606,   83.03,   1.883,0
07,22,19,06:15:00,   0.21,  12.5,   95.61,   2.343,   85.20,   2.311,0
07,22,19,06:30:00,   0.22,  12.5,   94.13,   1.737,   83.23,   2.478,0
07,22,19,06:45:00,   0.29,  12.6,   97.39,   5.576,   82.53,   1.575,0
07,22,19,07:00:00,   0.24,  12.7,   96.70,   1.693,   84.57,   1.997,0
07,22,19,07:15:00,   0.23,  12.9,   94.62,   1.674,   82.83,   3.071,0
07,22,19,07:30:00,   0.24,  13.3,   94.63,   2.979,   82.43,   2.284,0
07,22,19,07:45:00,   0.28,  13.6,   93.94,   2.439,   79.84,   4.373,0
07,22,19,08:00:00,   0.26,  13.8,   93.33,   3.409,   80.37,   2.647,0
07,22,19,08:15:00,   0.17,  13.9,   90.73,   3.890,   82.04,   2.124,0
07,22,19,08:30:00,   0.22,  14.3,   87.34,   2.837,   75.96,   2.612,0
07,22,19,08:45:00,   0.15,  15.4,   79.88,   2.929,   72.34,   1.620,0
07,22,19,09:00:00,   0.19,  15.7,   81.58,   3.449,   71.92,   3.396,0
07,22,19,09:15:00,   0.26,  16.1,   82.30,   2.617,   69.22,   2.860,0
07,22,19,09:30:00,   0.11,  16.6,   76.67,   1.352,   70.85,   2.869,0
07,22,19,09:45:00,   0.21,  17.2,   73.04,   2.814,   62.36,   0.746,0
07,22,19,10:00:00,   0.14,  17.1,   74.29,   3.350,   67.36,   2.641,0
07,22,19,10:15:00,   0.15,  17.9,   68.08,   2.133,   60.32,   2.601,0
07,22,19,10:30:00,   0.17,  17.7,   71.52,   2.956,   63.13,   1.624,0
07,22,19,10:45:00,   0.16,  17.8,   74.09,   4.040,   65.80,   3.466,0
07,22,19,11:00:00,   0.06,  18.1,   67.90,   1.373,   64.69,   4.398,0
07,22,19,11:15:00,   0.08,  18.6,   65.31,   3.671,   61.11,   2.215,0
07,22,19,11:30:00,   0.06,  18.7,   64.08,   2.371,   60.92,   1.465,0
07,22,19,11:45:00,   0.12,  18.5,   65.22,   2.700,   59.34,   1.868,0
07,22,19,12:00:00,   0.22,  18.2,   72.23,   1.661,   60.84,   0.750,0
07,22,19,12:15:00,   0.04,  18.6,   64.76,   2.191,   62.85,   3.214,0
07,22,19,12:30:00,   0.16,  18.9,   65.88,   1.708,   57.93,   2.089,0
07,22,19,12:45:00,   0.11,  18.9,   68.04,   3.461,   62.33,   2.254,0
07,22,19,13:00:00,   0.08,  19.4,   62.16,   1.846,   58.16,   1.055,0
07,22,19,13:15:00,   0.11,  19.4,   67.74,   2.723,   62.20,   2.401,0
07,22,19,13:30:00,   0.01,  18.8,   61.02,   3.496,   60.40,   4.114,0
07,22,19,13:45:00,   0.01,  19.5,   56.35,   2.173,   55.83,   3.712,0
07,22,19,14:00:00,   0.08,  19.6,   62.16,   1.243,   58.24,   1.912,0
07,22,19,14:15:00,   0.15,  20.1,   60.37,   3.427,   52.94,   1.398,0
07,22,19,14:30:00,   0.02,  19.5,   60.42,   3.256,   59.65,   4.379,0
07,22,19,14:42:14,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
07,22,19,14:52:54,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
07,22,19,15:01:29,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
07,22,19,15:02:13,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2
"Month","Day","Year","Time","Flux","Temperature (C)","CO2 Soil (ppm) ","CO2 Soil STD (ppm)","CO2 ATM (ppm)","CO2 ATM STD (ppm)","Mode"
07,10,19,12:25:31,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
07,10,19,12:26:29,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
07,10,19,12:27:11,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
07,11,19,12:46:11,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
07,11,19,12:49:39,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
07,11,19,12:50:13,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2
07,11,19,12:57:18,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2
07,11,19,13:15:00,   0.04,  33.1,  -14.67,   4.753,  -16.46,   1.987,0
07,11,19,13:30:00,  -0.08,  34.6,  -13.24,   4.941,   -9.43,   2.777,0
07,11,19,13:45:00,  -0.05,  34.1,   -2.91,   2.632,   -0.34,   3.262,0
07,11,19,14:00:00,   0.05,  33.6,   12.21,   2.480,    9.83,   3.335,0
07,11,19,14:15:00,   0.14,  31.9,   13.94,   2.211,    6.78,   3.511,0
07,11,19,14:30:00,   0.02,  29.7,   16.95,   2.863,   16.04,   3.014,0
07,11,19,14:45:00,   0.09,  27.4,   19.66,   3.301,   14.94,   2.216,0
07,11,19,15:00:00,   0.05,  25.7,   25.14,   3.887,   22.79,   1.139,0
07,11,19,15:15:00,   0.03,  24.2,   26.40,   3.051,   24.89,   2.332,0
07,11,19,15:30:00,   0.13,  23.0,   31.98,   1.507,   25.50,   1.469,0
07,11,19,15:45:00,   0.01,  22.6,   29.44,   2.737,   28.87,   2.748,0
07,11,19,16:00:00,   0.03,  22.6,   36.86,   2.299,   35.12,   1.956,0
07,11,19,16:15:00,   0.04,  21.9,   33.83,   1.575,   31.89,   3.289,0
07,11,19,16:30:00,   0.07,  21.4,   36.31,   3.642,   32.75,   0.996,0
07,11,19,16:45:00,   0.12,  20.7,   40.65,   2.296,   34.57,   4.149,0
07,11,19,17:00:00,   0.09,  20.7,   39.78,   1.463,   35.43,   3.064,0
07,11,19,17:15:00,   0.05,  20.4,   41.86,   2.349,   39.35,   2.388,0
07,11,19,17:30:00,  -0.04,  19.7,   40.64,   2.918,   42.82,   1.736,0
07,11,19,17:45:00,   0.05,  18.8,   42.07,   4.502,   39.68,   2.957,0
07,11,19,18:00:00,   0.10,  18.1,   44.79,   2.425,   39.76,   0.930,0
07,11,19,18:15:00,   0.04,  17.5,   46.19,   2.031,   44.41,   2.629,0
07,11,19,18:30:00,   0.05,  17.0,   45.53,   1.613,   43.13,   1.960,0
07,11,19,18:45:00,  -0.00,  16.4,   46.66,   3.527,   46.70,   3.551,0
07,11,19,19:00:00,   0.09,  16.1,   49.39,   1.305,   44.94,   2.001,0
07,11,19,19:15:00,   0.14,  15.9,   54.26,   2.854,   47.04,   1.410,0
07,11,19,19:30:00,   0.08,  15.7,   53.84,   3.333,   49.92,   2.676,0
07,11,19,19:45:00,   0.11,  15.5,   56.70,   3.298,   51.29,   2.930,0
07,11,19,20:00:00,   0.09,  15.4,   56.31,   1.867,   51.95,   2.447,0
